name;surname;birthDate;gender;maritialStatus;numberOfChildrens;priceFactor
Aryan;Mcneil;11/04/1980 07:42;male;single;4;0.56
Jay;Newman;04/14/1968 09:08;male;single;2;1.12
Sylvia;Roy;09/04/1949 21:35;female;single;4;1.4
Kinsley;Lowery;06/20/1975 13:37;female;single;2;1.08
Madison;Morrison;08/17/1957 17:41;female;single;2;1.09
Alayah;Benjamin;05/27/1985 13:17;female;married;2;1.41
Alena;Hayes;04/05/1973 16:05;female;married;3;1.13
Sadie;Manning;02/02/1986 19:49;female;single;2;1.47
Jacoby;Leonard;08/16/1948 20:51;male;single;3;0.84
Kaleb;Winters;06/02/1985 22:36;male;married;2;0.91
Finnley;Pearson;02/20/1969 12:05;male;single;3;1.43
Dana;Wells;04/30/1999 00:58;female;married;0;0.52
Madilynn;Massey;10/18/1983 15:16;female;single;2;0.59
Miguel;Tyler;08/09/1958 14:15;male;married;0;0.85
Jaime;Faulkner;10/18/1940 14:07;male;single;4;0.68
Isaac;Ware;08/03/1971 22:06;male;single;1;0.5
Turner;Bauer;02/17/1977 18:25;male;single;0;1.17
Mack;Bond;10/25/1979 04:19;male;single;0;1.39
Kannon;Wright;08/16/1989 04:59;male;married;0;1.08
Dahlia;Spears;01/19/1959 09:09;female;married;2;0.55
Selena;Vinson;03/14/1982 00:36;female;single;4;0.96
Abraham;Christian;10/28/1972 11:27;male;single;1;0.71
Hunter;Hensley;02/18/1999 12:07;male;single;0;0.64
Maximo;Hart;07/03/1963 07:31;male;single;0;1.49
Halo;Love;03/24/1963 00:23;female;married;2;0.84
Emery;Pruitt;09/21/1950 05:16;male;single;2;1.17
Jaziel;Cross;04/15/1974 06:40;male;single;3;0.62
Cayson;Underwood;10/21/1945 18:46;male;married;1;1.42
Ridge;Guerra;10/02/1988 06:45;male;married;2;1.38
Wesson;Giles;08/09/1986 10:35;male;single;3;0.92
Joshua;Nolan;05/24/1941 01:09;male;single;4;0.68
Regina;Beard;02/14/1983 23:19;female;single;3;1.07
Thatcher;Warren;06/02/1979 01:29;male;single;1;1.26
Corey;Chan;09/12/1943 11:27;male;single;0;0.65
Oakley;Hardin;06/02/1961 02:14;female;married;1;1.46
Keyla;Bass;07/19/1979 17:48;female;married;3;0.75
Aviana;Jacobs;01/02/1998 04:56;female;married;1;0.68
Thatcher;Stark;08/01/1992 19:32;male;single;2;1.35
Nellie;Sharpe;05/13/1978 16:40;female;single;4;1.14
Ivan;Goff;08/26/1996 19:11;male;single;0;1.04
Mercy;Schultz;02/20/1961 19:07;female;married;0;0.85
April;Payne;04/23/1973 22:06;female;single;0;1.16
Alfonso;House;10/14/1959 17:32;male;married;4;1.22
Graham;Bonner;04/14/1946 20:47;male;single;3;0.95
Selene;Guthrie;07/04/1980 03:49;female;married;3;0.72
Saul;Glass;06/24/1989 10:36;male;single;4;0.53
Spencer;David;08/16/1963 05:55;male;single;2;0.76
Sarah;Harris;11/12/1973 03:01;female;married;0;1.16
Imani;Buckley;06/21/1993 17:12;female;married;4;1.45
Myles;Davenport;01/05/1984 21:05;male;married;2;1.47
Grace;Simmons;11/29/1958 08:10;female;married;0;0.51
Josie;Marquez;06/30/1971 20:01;female;single;2;1.35
Greyson;Rivers;04/04/1941 16:02;male;single;2;0.86
Poppy;Reese;07/11/1986 06:58;female;married;3;1.03
Wren;Parrish;08/24/1983 05:15;female;single;0;1.01
Alexis;Myers;10/26/1984 00:44;male;married;2;0.65
Ephraim;Howard;10/10/1989 22:22;male;single;2;1.01
Thaddeus;Savage;11/30/1996 06:55;male;married;2;0.66
Sutton;Lawson;07/03/1956 15:22;female;single;3;1.0
Eddie;Calderon;09/19/1958 19:14;male;single;1;0.86
Caden;Bowers;05/27/1952 05:48;male;single;1;0.74
Jabari;Petersen;03/28/1963 04:56;male;single;0;0.63
Reed;Morales;05/09/1965 18:35;male;married;2;0.62
Harley;Santana;11/13/1988 23:56;male;married;3;1.07
Lawrence;Price;10/14/1968 16:23;male;married;3;0.9
Alice;Haney;06/28/1984 00:31;female;married;3;0.75
Briar;Hopkins;05/10/1955 18:55;female;single;0;1.3
Mathias;Everett;09/29/1974 10:22;male;single;4;1.18
Julian;Macdonald;01/18/1962 16:18;male;single;0;1.08
Avery;Barr;05/01/1991 03:01;male;married;2;0.61
Fernando;Huber;09/23/1971 00:03;male;single;0;1.32
Samara;Bruce;07/04/2000 03:03;female;single;2;0.68
Erin;Hayden;05/18/1957 14:16;female;single;2;1.4
Jimena;Cantrell;05/11/1994 08:30;female;single;4;0.98
Elianna;Barnett;08/04/1996 00:15;female;married;2;1.46
Cora;Shaffer;08/02/1989 11:59;female;single;4;1.46
Jenna;Dunlap;09/03/1949 13:06;female;single;2;1.39
Maggie;Stanton;02/10/1951 10:22;female;single;2;1.13
Ronald;Marquez;09/29/1996 02:33;male;married;0;1.22
Ariella;Hester;08/10/1955 17:20;female;single;3;0.65
Emerald;Wyatt;01/26/1971 07:08;female;single;2;1.4
Caroline;Molina;05/16/1981 12:11;female;married;1;1.04
Koa;David;12/17/1987 12:34;male;single;3;1.28
Isabella;Cabrera;12/18/1970 21:21;female;single;1;0.9
Henrik;Odom;07/24/1964 00:41;male;married;1;0.78
Wren;Knowles;08/27/1951 13:32;female;married;0;0.88
Kyla;Lee;07/05/1960 02:56;female;married;2;1.47
Brylee;Gutierrez;01/27/1947 21:44;female;single;2;1.12
Colt;Webb;03/05/1964 02:30;male;single;4;1.29
Fallon;Prince;05/17/1973 19:09;female;married;1;1.33
Alora;Greer;02/16/1950 12:21;female;single;2;1.25
Promise;Clarke;12/27/1990 00:25;female;married;1;0.84
Mylo;Stanton;11/15/1956 13:16;male;single;2;1.49
Zaylee;Stanton;10/06/1958 19:12;female;married;0;0.58
Ivory;Paul;06/04/1994 08:01;female;married;0;1.01
Ray;Bernard;01/30/1949 01:57;male;married;3;0.82
Alejandra;Merritt;01/17/1972 21:43;female;single;2;0.62
Emmy;Harris;02/24/1940 11:03;female;married;0;0.73
Micah;Williamson;06/27/1955 09:39;female;single;1;1.1
Henry;George;03/09/1978 12:42;male;single;3;1.46
Lana;Garcia;03/09/1950 11:30;female;married;2;0.61
Ada;Mitchell;08/16/1969 08:35;female;single;4;1.29
Elisa;Hess;07/13/1976 14:53;female;married;4;1.09
Jerome;Walter;09/05/1981 20:41;male;married;1;0.53
Carter;Reyes;03/27/1964 22:47;male;single;2;1.01
Mario;Frye;08/12/1961 08:31;male;single;2;0.76
Dane;Sweet;06/02/1973 04:54;male;single;1;1.21
Eddie;Hayes;10/24/1971 14:05;male;married;1;0.76
Beckham;Lambert;08/01/1990 18:53;male;married;0;0.5
Jason;Gilliam;06/18/1960 22:38;male;married;3;0.92
Emory;Wyatt;02/14/1951 00:36;male;married;2;1.03
Luz;Henson;04/11/1948 03:05;female;married;1;0.74
Jessica;Lambert;11/05/1983 11:30;female;single;3;0.72
London;Mercado;10/30/1986 23:12;female;single;3;0.59
Hattie;Pittman;08/18/1958 18:46;female;single;1;0.78
Makenzie;Murphy;11/26/1947 14:26;female;single;3;1.21
Kathleen;Patrick;10/19/1985 11:07;female;married;1;1.0
Anahi;Noble;01/28/1972 23:22;female;married;0;1.2
Oakley;Simon;05/15/1949 19:45;male;single;2;0.57
Bronson;Roberson;10/12/1985 02:37;male;married;2;1.38
Corbin;Yang;08/15/1993 13:35;male;single;0;0.64
Cecelia;Morales;01/23/1992 08:49;female;single;1;0.93
Lexie;Schultz;10/14/1956 12:01;female;single;4;1.16
Atreus;Hatfield;07/09/1985 22:34;male;single;0;0.97
Jamal;Stone;10/25/1941 00:31;male;single;2;0.99
Mariam;Estes;01/19/1974 08:08;female;married;3;1.08
Whitley;Britt;10/16/1944 20:16;female;married;0;1.25
Braxton;Barber;01/02/1982 16:33;male;single;3;0.73
Bennett;Castaneda;04/22/1968 08:22;male;single;3;1.32
Journi;Klein;01/20/1945 08:24;female;married;2;1.47
Remy;Alvarez;01/06/1969 02:13;male;single;0;0.68
Blaire;Ellison;02/12/1965 15:19;female;single;3;1.2
Reginald;Olsen;04/17/1959 01:00;male;married;3;1.25
Antonella;Whitehead;03/19/1964 06:47;female;single;0;0.54
Lucca;Woods;11/25/1978 07:33;male;married;0;1.1
Talon;Patel;01/07/1975 10:53;male;married;2;1.25
Maleah;Elliott;12/24/1952 09:56;female;married;0;1.27
Catalina;Brennan;10/14/1954 21:06;female;single;3;0.59
Steven;Murphy;07/18/1986 19:08;male;married;4;0.73
Alfredo;Wiley;07/22/1997 10:07;male;married;3;0.65
Simon;Floyd;03/27/1993 06:35;male;single;4;0.76
Jolene;Carlson;03/30/1978 21:16;female;married;3;1.2
Makayla;Norton;10/03/1993 16:50;female;married;0;1.45
Lewis;Humphrey;03/26/1946 17:01;male;married;1;0.91
Natalie;Eaton;05/12/1988 20:04;female;married;4;1.06
Eugene;Elliott;03/01/1944 16:28;male;single;3;0.75
Kai;Rush;11/26/1942 04:55;female;single;2;1.4
Cesar;Berger;05/30/1999 12:14;male;single;4;1.06
Mckenzie;Rutledge;08/20/1981 08:55;female;married;2;1.21
Joe;Crosby;03/11/1980 06:41;male;married;4;1.21
Azalea;Combs;09/16/1986 04:07;female;single;1;0.69
Stevie;Duncan;08/01/1996 04:14;female;married;2;0.51
Roger;Bush;03/31/1991 12:38;male;married;1;1.33
Brynn;Sharpe;07/31/1967 23:56;female;single;0;0.96
Cannon;Conrad;11/15/1993 06:18;male;single;2;1.18
Sierra;Mercer;06/11/2000 10:35;female;married;3;0.69
Leona;Figueroa;04/27/1947 05:13;female;single;1;0.79
Sunny;Barrera;12/20/1968 16:13;female;married;0;1.44
Bethany;Sims;06/14/1966 04:45;female;married;1;1.13
Ford;Herring;05/25/1945 16:31;male;single;2;1.17
Oakley;Cunningham;07/15/1958 12:24;male;single;0;1.37
Landen;Williams;12/06/1960 14:52;male;married;0;1.32
Xiomara;Everett;06/01/1972 14:41;female;married;0;0.89
Tyler;Foley;03/05/1976 00:04;male;married;3;1.05
Aubrey;Lindsey;03/17/1998 18:15;female;married;3;1.26
Amira;Fletcher;08/26/2000 16:21;female;single;3;0.82
Sutton;Wallace;07/15/1989 17:49;female;married;0;0.96
Amiya;Webb;10/08/1948 03:40;female;married;2;1.29
Rylee;Solis;03/16/1975 19:51;female;married;1;0.77
Jamie;Woodward;02/02/1979 20:46;male;married;1;1.48
Adelina;Sheppard;02/26/1943 18:10;female;married;3;0.59
Paulina;Peck;11/29/1979 00:30;female;single;4;0.93
Juelz;Peters;02/28/1951 19:51;male;single;4;1.22
Atlas;Luna;04/05/1951 12:54;male;single;1;0.84
Nolan;Vinson;08/14/1962 04:55;male;single;0;0.5
Jack;Watts;12/15/1980 22:55;male;single;2;1.1
Addilynn;Stevenson;08/15/1985 00:29;female;single;1;1.32
Leonidas;Anderson;04/18/1971 04:39;male;single;3;0.76
Julieta;Velasquez;03/28/1955 03:00;female;single;3;1.49
Lian;Glover;10/24/1989 17:19;male;married;0;0.77
Myah;Snow;06/14/1965 00:29;female;single;2;0.62
Samara;Mann;08/15/1965 20:02;female;married;3;0.68
Kathryn;Brady;05/11/1998 01:46;female;married;4;1.18
Eleanor;Kramer;02/24/1948 08:31;female;single;3;0.97
Kiaan;Dominguez;03/09/1974 01:54;male;single;2;0.77
Arlette;Doyle;02/24/1944 15:52;female;single;3;0.51
Juliette;Browning;01/24/1963 03:35;female;single;3;0.82
Stella;Hanson;03/14/1943 19:31;female;married;1;1.44
Alejandra;Whitaker;10/08/1950 07:59;female;single;4;1.22
Veda;Gentry;04/16/1963 04:43;female;single;3;0.79
Ahmed;Ross;04/27/1983 23:59;male;married;1;0.72
Hazel;Delgado;07/02/1991 18:38;female;married;3;1.25
Renata;Neal;01/17/1945 20:16;female;married;0;1.43
Colten;Hopper;10/12/1984 17:29;male;married;0;1.24
Thiago;Vaughn;08/31/1945 22:31;male;married;3;1.45
Nelson;Whitney;11/02/1983 02:07;male;single;3;0.99
Madeline;Bridges;12/04/1952 11:28;female;married;1;1.21
Aaron;Caldwell;12/10/1945 06:59;male;single;0;1.36
Marie;Brewer;09/15/1999 07:15;female;single;1;1.44
Charlee;Gregory;05/18/1946 22:24;female;single;2;1.23
Archie;Combs;01/18/1940 08:11;male;single;0;1.16
Carter;Pearson;12/07/1965 15:16;male;single;0;1.34
Ariya;Burns;12/17/1983 11:18;female;single;4;0.75
Dominik;Rodriguez;05/12/1999 11:27;male;single;0;1.03
Alaya;Schroeder;10/08/1998 06:01;female;single;4;1.03
Kamryn;Battle;03/22/1953 17:50;female;single;2;0.5
William;Harrell;01/02/1949 05:17;male;married;0;0.55
Toby;Wilkinson;01/06/1967 01:50;male;single;4;0.83
Kian;Moore;10/19/1979 08:20;male;single;2;0.69
Case;Silva;08/12/1991 04:25;male;married;2;0.57
Zavier;Carlson;06/20/1989 14:28;male;married;0;0.74
Heidi;Cleveland;03/29/1982 23:42;female;married;0;0.94
Bowen;Reilly;06/05/1954 09:16;male;married;2;0.57
Lola;Bates;04/20/1992 04:14;female;married;1;0.98
Lana;Lynn;05/25/1971 01:38;female;married;2;1.21
Lucca;Workman;07/19/1980 21:09;male;married;4;0.74
Kylian;Solomon;07/16/1978 11:57;male;married;0;1.03
Jameson;Weaver;08/28/1961 06:41;male;married;2;0.93
Vada;Ayala;02/10/1980 18:14;female;married;2;0.96
Rivka;Cannon;04/11/1961 02:59;female;married;0;0.69
Donald;Buckner;10/12/1954 00:02;male;single;4;0.97
Hassan;Neal;06/28/1989 07:22;male;single;4;0.57
Mohamed;Gallegos;05/24/1947 00:41;male;single;2;1.25
Thomas;Freeman;09/28/1950 00:34;male;single;2;0.83
Adelyn;Strong;04/24/1963 11:05;female;single;2;1.25
Jenesis;Good;05/02/1963 21:03;female;married;2;1.14
Andrew;Jackson;09/03/1967 08:24;male;married;1;0.68
Davis;Meadows;12/22/1977 11:50;male;single;0;1.12
Samir;Conley;06/08/1986 03:15;male;married;0;1.33
Dillon;Parker;08/14/1983 12:16;male;married;0;1.04
Thomas;Short;07/09/1996 06:14;male;single;3;0.65
Barrett;Avila;05/14/1969 03:20;male;single;4;0.81
Penelope;Young;12/19/1968 02:35;female;single;0;0.85
Nevaeh;Terrell;03/08/1986 02:04;female;married;1;1.09
Brooke;Kelley;01/17/1964 10:59;female;married;2;1.36
Salma;Wilcox;03/07/1961 10:24;female;married;3;1.08
Nicholas;Saunders;08/01/1956 15:34;male;married;1;1.18
Raven;Mendez;10/17/1967 13:51;female;single;3;0.65
Crew;Curtis;02/08/1953 01:07;male;married;3;1.46
Wes;Bond;04/10/1982 21:19;male;married;0;0.62
Alijah;Ferguson;11/07/1977 01:06;male;single;2;1.27
Kade;Morgan;06/12/1990 23:47;male;single;0;1.44
Tripp;Conley;01/14/1991 22:10;male;married;0;1.31
Julissa;Frederick;01/22/1949 21:03;female;married;0;1.14
Zander;Hawkins;12/23/1973 00:13;male;single;4;0.78
Porter;Marquez;05/08/1968 21:33;male;single;3;1.41
Aden;Wolf;09/15/1958 09:30;male;married;3;1.46
Deandre;Sweeney;09/29/1985 13:28;male;single;2;0.55
Simon;Acosta;02/26/1977 12:53;male;married;4;1.43
Elliana;Luna;11/01/2000 23:48;female;married;2;1.13
Madelynn;Wilson;04/18/1956 20:24;female;married;1;0.71
Israel;Roth;01/14/1952 03:40;male;married;0;0.8
Arabella;Fox;01/13/1990 18:12;female;single;3;1.18
Brooke;Santos;02/23/1970 15:21;female;single;3;0.65
Zaid;Oneal;05/16/1960 06:24;male;single;0;0.58
Milan;Pena;09/09/1978 00:19;female;single;2;0.89
Uriah;Knight;12/15/1960 20:49;male;married;0;0.83
Ezekiel;Hoover;10/29/1957 05:01;male;single;1;1.22
Sincere;Tran;02/15/1990 15:02;male;single;2;0.59
Braden;York;06/09/1994 20:50;male;single;2;0.85
Stefan;Joyner;01/02/1996 10:38;male;married;4;0.76
Jenna;Hebert;12/11/1995 05:49;female;single;4;1.01
Denver;Rush;02/21/1988 10:09;female;married;3;1.1
Matias;Diaz;09/07/1994 11:27;male;married;3;0.89
Oaklyn;Ballard;12/28/1967 13:14;female;single;1;0.86
Kyrie;Franco;10/10/1976 12:49;male;single;3;0.62
Leighton;Richmond;08/28/1969 01:22;female;married;1;0.95
Natalie;Mcdaniel;10/06/1959 11:18;female;single;0;1.48
Shiloh;Nolan;12/04/1999 14:48;male;single;0;0.63
Omari;Wallace;08/02/1954 07:02;male;married;2;1.24
Kensley;Gordon;01/14/1991 06:03;female;married;0;1.33
Adaline;Terry;12/07/1955 22:13;female;married;0;1.42
Ann;Sweeney;12/27/1971 13:32;female;single;3;0.76
Avalynn;Welch;02/22/1998 15:17;female;single;1;1.43
Jack;Hudson;07/23/1971 18:28;male;married;2;1.22
Frederick;Finley;11/09/1955 03:33;male;married;3;1.32
Leah;Walls;05/20/1975 04:05;female;married;0;0.59
Jad;Rios;12/28/1982 05:45;male;single;2;0.97
Ian;Leach;06/25/1975 15:26;male;single;4;1.09
Madalyn;Green;04/01/1977 14:32;female;married;4;0.53
Eve;Alexander;11/21/1971 07:08;female;single;2;1.21
Greyson;Morse;05/18/1953 22:40;male;single;0;0.75
Winston;Whitaker;10/17/1971 02:06;male;single;2;1.33
Nathanael;Lott;04/14/1951 20:32;male;single;1;1.24
Zion;Mcintyre;03/26/1999 07:33;male;single;4;0.73
Kyle;Dalton;03/02/1993 13:42;male;single;4;0.96
Alina;Rose;10/02/1965 00:01;female;single;0;0.76
Amiyah;Porter;02/09/1995 08:47;female;single;0;1.16
Axl;Gibson;07/12/1964 15:47;male;single;4;0.73
Sullivan;Ortiz;01/29/2000 02:35;male;married;3;1.21
Cheyenne;Casey;06/21/1980 09:37;female;married;4;0.91
Oliver;Kline;01/25/1970 07:22;male;single;3;0.68
Sloan;Banks;09/23/1944 14:09;female;single;3;0.81
Hamza;Gilmore;12/19/1954 04:57;male;single;0;0.81
Gloria;Pickett;11/04/1946 04:47;female;married;3;0.58
Jasmine;Lloyd;10/11/1990 08:28;female;married;1;0.52
Enrique;Joyner;09/24/1944 21:33;male;married;1;0.64
Ximena;Welch;12/15/1969 08:42;female;single;1;1.07
Sophie;Jacobs;01/21/1966 00:47;female;single;2;1.29
Camden;Goff;07/31/1973 21:33;male;married;4;0.68
Tinley;Swanson;09/06/1955 13:22;female;single;3;0.74
Baylee;Lane;09/11/1945 08:32;female;married;4;0.61
Andre;Cunningham;02/23/1968 00:52;male;single;3;0.5
Creed;Bond;04/05/1976 18:52;male;single;0;0.76
Emmy;Farmer;12/07/1943 07:39;female;married;3;0.51
Joelle;Tanner;03/06/1948 07:24;female;single;3;0.59
Aidan;Schroeder;06/09/1984 18:30;male;married;2;0.82
Grey;Sampson;06/30/1940 03:56;male;married;2;1.42
Olivia;Morris;01/20/1985 03:45;female;married;1;0.7
Gloria;Rivas;04/08/1951 23:26;female;married;1;1.08
Hana;Black;12/22/1982 21:34;female;single;3;0.57
Shawn;Palmer;05/22/1989 07:33;male;single;1;0.91
Anders;Cox;06/21/1957 20:22;male;married;2;1.29
Edgar;Duran;08/20/1946 10:07;male;single;3;1.47
Erick;Harris;10/06/1940 09:42;male;married;2;0.58
Jamari;Gibson;12/02/1965 06:05;male;single;0;0.9
Korbin;Guthrie;11/14/1942 05:51;male;single;4;1.47
Travis;Terry;02/18/1980 13:20;male;single;3;1.17
Kendra;Cervantes;12/23/1970 19:45;female;married;1;1.37
Henry;Weaver;08/06/1950 03:02;male;single;1;0.51
Charles;Fisher;01/05/1995 20:57;male;single;1;1.17
Marlon;Bolton;12/07/1997 02:17;male;single;3;1.3
Tinsley;Garner;10/08/1990 16:01;female;married;4;0.73
Harlem;Chavez;02/28/1940 19:13;male;married;3;1.33
Mallory;Compton;08/19/1947 03:16;female;single;3;1.09
Ellis;Erickson;06/04/1967 03:18;female;married;2;1.48
Novah;Hendricks;10/09/1944 12:39;female;married;4;0.55
Tatum;Hess;07/19/1976 09:47;male;married;1;1.08
Jabari;Patterson;05/14/1976 03:31;male;married;4;1.18
London;Lyons;10/02/1940 22:19;female;single;0;1.11
Jasmine;Leon;10/18/1968 12:43;female;single;1;0.71
Belen;Summers;08/17/1974 21:18;female;single;4;0.66
Martha;Romero;03/30/1996 07:33;female;married;1;0.78
Athena;Osborne;07/15/1997 07:29;female;married;4;1.19
Ruben;Brewer;03/17/1971 11:45;male;married;4;1.37
Rowen;Mccray;08/23/1964 18:21;male;single;3;1.14
Deborah;Vinson;01/17/1979 20:50;female;married;4;1.32
Eithan;Gibbs;07/11/1965 03:19;male;single;2;1.37
Ainsley;Paul;01/15/1996 05:14;female;single;3;0.68
Madisyn;Holder;07/05/1963 02:16;female;married;0;0.83
Emmeline;Cote;08/12/1975 04:59;female;married;1;1.08
Leonard;Salinas;07/31/1946 15:51;male;single;0;1.08
Alexzander;Frost;02/28/1991 05:58;male;married;4;0.78
Paislee;Estrada;02/15/1981 00:43;female;married;2;0.78
Clyde;Holman;09/27/1990 14:43;male;married;0;1.06
Briar;Ferguson;06/06/1980 02:04;female;married;0;0.61
Danna;Sears;07/22/1969 10:35;female;married;2;1.06
Taylor;Thompson;04/14/1973 07:59;female;married;3;1.25
Imani;Donaldson;03/26/1980 15:29;female;married;1;0.89
Rudy;Duke;01/24/1968 11:39;male;married;0;0.66
Eden;Sweet;05/13/1965 04:42;female;married;2;0.73
Whitley;Singleton;06/28/1964 10:41;female;married;3;1.05
Hamza;Mcpherson;01/22/1991 10:17;male;married;0;1.29
Lawson;Walls;02/14/1963 22:17;male;married;3;0.86
Elsa;Valdez;08/27/1970 05:20;female;married;2;0.6
Raelynn;Bradshaw;08/25/1949 20:13;female;married;1;0.58
Harper;Wynn;05/18/1962 08:42;female;married;3;1.2
Evelynn;Vaughan;10/02/1966 12:18;female;married;1;1.27
Jason;Stanley;03/07/1948 02:24;male;married;4;0.5
Kylen;Carpenter;08/21/1976 00:11;male;single;1;1.48
Adrianna;Pacheco;10/28/1950 08:42;female;married;1;1.44
Ricardo;Dejesus;12/09/1951 21:09;male;single;4;0.83
Caroline;Lester;10/27/1976 17:51;female;married;4;0.63
August;Peters;03/10/1944 18:53;female;married;2;1.32
Tripp;Goodwin;05/07/1952 08:09;male;single;4;1.29
Faith;Harper;12/31/1970 08:44;female;married;4;0.57
Luis;Hobbs;03/14/1941 06:47;male;single;0;1.05
Manuel;Bradley;06/15/1997 13:17;male;married;2;1.03
Fiona;Bradshaw;03/09/1960 14:23;female;single;3;1.36
Maia;Ellis;10/18/1989 02:53;female;single;1;1.0
Armando;Yang;08/02/1988 05:05;male;single;2;0.96
Dominick;Rutledge;01/06/1948 02:42;male;married;2;0.56
Josie;Serrano;11/08/1987 17:13;female;married;1;1.29
Otis;Cunningham;12/22/1940 09:00;male;married;0;0.58
Alyson;Savage;01/13/1958 18:51;female;single;4;1.33
Greyson;Stuart;04/12/1983 03:57;male;single;3;1.15
Nehemiah;Hodge;02/25/1975 11:43;male;married;2;1.44
Dane;Langley;12/22/1973 04:12;male;married;2;0.99
Paislee;Sosa;06/16/1975 22:50;female;single;0;1.12
Tate;Pacheco;04/07/1953 10:35;male;single;2;1.32
Khloe;Patterson;06/13/1948 04:15;female;single;4;1.31
Juliana;Kim;06/01/1949 15:35;female;single;3;1.31
Cristian;Lane;09/14/1960 19:39;male;married;4;1.3
Kyra;Sears;05/15/1986 22:24;female;single;0;0.98
Lukas;Summers;01/09/1971 19:06;male;single;4;0.57
Camille;Pratt;04/10/1958 19:12;female;married;0;1.43
Gerardo;Hester;03/28/1966 20:17;male;married;0;0.93
Dillon;Whitaker;12/30/1986 16:48;male;single;2;0.89
Lauryn;Ayala;08/17/1967 05:37;female;single;3;0.91
Yaritza;Carpenter;07/19/1944 18:48;female;single;1;0.52
Eden;Sims;09/08/1996 04:44;female;single;0;1.05
Vihaan;Rosa;12/28/1982 19:36;male;single;2;0.75
Saoirse;Jordan;08/04/1985 14:55;female;married;3;0.55
Addison;Small;03/16/1943 07:36;female;single;3;1.11
Addyson;Little;08/27/1957 17:46;female;single;2;0.78
Emelia;Castro;07/23/1964 13:58;female;single;1;1.26
Axton;Hammond;05/29/1986 00:43;male;married;4;1.2
Gatlin;Caldwell;07/29/1983 09:31;male;single;1;0.55
Cameron;James;08/07/1963 21:51;female;married;0;0.64
Coraline;Morris;01/17/1952 06:26;female;single;2;1.36
Athena;Rocha;05/04/1988 03:41;female;married;1;1.2
Audrey;Lancaster;06/27/1999 16:11;female;single;0;0.74
Xiomara;Collins;11/15/1981 08:57;female;single;0;1.12
Harold;Rosales;09/11/1968 19:46;male;single;1;1.09
Jefferson;Merritt;04/28/1975 16:19;male;single;4;0.68
Darius;Downs;06/05/1987 20:46;male;single;4;1.35
Celia;Harrison;12/14/1991 16:25;female;single;1;1.32
Nathaniel;Obrien;06/02/1994 12:39;male;single;1;1.26
Navy;Kane;02/17/1951 14:24;female;single;1;1.17
Brentley;Jacobson;02/04/1993 01:01;male;married;3;1.25
Zendaya;Freeman;11/28/1982 03:04;female;married;0;1.24
Keegan;Hoffman;03/22/1982 09:14;male;married;3;0.97
Kenia;Graham;03/23/1959 00:54;female;single;0;0.68
Kaliyah;Barber;03/11/1954 08:35;female;married;0;1.13
Alanna;Puckett;05/07/1962 14:20;female;married;0;0.8
Sebastian;Nicholson;03/04/1973 22:05;male;married;3;1.13
Ainhoa;Travis;11/26/1962 18:07;female;single;1;1.39
Gabriela;Hansen;04/16/1978 00:03;female;single;0;0.6
Mustafa;Dawson;03/05/1941 09:17;male;married;2;0.92
Roman;Rios;07/21/1977 23:38;male;married;4;1.11
Layne;Small;03/22/1985 04:56;male;single;2;1.23
Harleigh;Browning;12/17/1994 13:12;female;single;4;1.09
Mohamed;Cross;08/05/1967 11:04;male;married;2;1.39
Baker;Willis;02/10/1998 18:23;male;single;4;1.3
Prince;Stanley;09/09/1994 07:47;male;married;0;0.88
Ignacio;Larson;09/21/1994 15:43;male;single;1;0.95
Dalton;Parker;05/12/1981 16:58;male;married;4;1.12
Martin;Parsons;09/05/1959 13:44;male;single;2;1.26
Niklaus;Campbell;10/08/1962 04:01;male;married;4;1.48
Braylen;Mckenzie;04/07/1963 17:55;male;married;3;1.01
Jett;Crawford;05/16/1985 23:06;male;single;2;0.77
Dulce;Taylor;06/24/1998 20:29;female;single;2;1.17
Kyleigh;Mcmahon;03/03/1955 09:58;female;married;2;1.19
Vivian;Hahn;01/07/1949 13:35;female;single;2;0.8
Sawyer;Solomon;11/02/1985 01:25;male;single;2;0.58
Soren;Stephenson;05/27/1974 22:30;male;single;0;0.6
Kyra;Glass;08/24/1957 08:47;female;single;4;0.57
Genevieve;Roach;04/14/1944 05:01;female;married;2;0.63
Daniela;Munoz;03/01/1958 10:05;female;single;1;0.95
Adonis;Schmidt;02/18/1965 18:50;male;married;2;1.15
Luca;Swanson;12/15/1954 19:48;male;married;4;1.34
Luna;Pena;06/16/1971 18:23;female;single;0;0.79
Fabian;Diaz;10/28/1966 12:02;male;married;2;1.24
Patrick;Owen;12/06/1977 21:27;male;married;0;1.15
Aldo;Holman;09/24/1976 02:44;male;married;4;0.78
Hugh;Drake;05/01/1951 17:49;male;married;1;0.65
Nova;Stevenson;11/19/1971 01:08;female;single;2;1.02
Alondra;Kelly;03/04/1946 04:20;female;married;0;0.6
Wesson;Leon;05/04/1964 11:06;male;married;0;1.05
Karen;Irwin;10/20/1981 09:53;female;single;3;1.44
Kinslee;Clark;02/14/1974 20:08;female;single;3;0.66
Demetrius;Molina;12/10/1991 13:30;male;single;2;0.64
Liberty;Hutchinson;05/31/1988 17:21;female;married;3;1.23
Axl;Pittman;01/18/1947 08:36;male;married;2;1.42
Yasmin;Skinner;05/04/1978 11:34;female;married;2;1.23
Holland;Leon;05/20/1972 12:07;female;single;4;1.45
